date,11 BIT STUDIOS SPOLKA AKCYJNA,X-TRADE BROKERS DOM MAKLERSKI SPOLKA AKCYJNA,WIRTUALNA POLSKA HOLDING SPOLKA AKCYJNA,TEN SQUARE GAMES SPOLKA AKCYJNA,SELVITA SPOLKA AKCYJNA,PLAYWAY SPOLKA AKCYJNA,PKP CARGO SPOLKA AKCYJNA,POLENERGIA SPOLKA AKCYJNA,ONCOARENDI THERAPEUTICS SPOLKA AKCYJNA,NEUCA SPOLKA AKCYJNA,BANK MILLENNIUM SPOLKA AKCYJNA,MBANK SPOLKA AKCYJNA,MABION SPOLKA AKCYJNA,LIVECHAT SOFTWARE SPOLKA AKCYJNA,GRUPA KĘTY SPOLKA AKCYJNA,KRUK SPOLKA AKCYJNA,KERNEL HOLDING S.A.,"HUUUGE, INC.",ING BANK ŚLĄSKI SPOLKA AKCYJNA,FAMUR SPOLKA AKCYJNA,GIELDA PAPIEROW WARTOŚCIOWYCH W WARSZAWIE SPOLKA AKCYJNA,EUROCASH SPOLKA AKCYJNA,DEVELIA SPOLKA AKCYJNA,BIOMED-LUBLIN WYTWORNIA SUROWIC I SZCZEPIONEK SPOLKA AKCYJNA W RESTRUKTURYZACJI,BANK HANDLOWY W WARSZAWIE SPOLKA AKCYJNA,BENEFIT SYSTEMS SPOLKA AKCYJNA,INTER CARS SPOLKA AKCYJNA,CIECH SPOLKA AKCYJNA,CELON PHARMA SPOLKA AKCYJNA,COMARCH SPOLKA AKCYJNA,DATAWALK SPOLKA AKCYJNA,DOM DEVELOPMENT SPOLKA AKCYJNA,AMREST HOLDINGS SE,ENEA SPOLKA AKCYJNA,GRUPA AZOTY SPOLKA AKCYJNA,ASBISC ENTERPRISES PLC,ASSECO SOUTH EASTERN EUROPE SPOLKA AKCYJNA,BUDIMEX SPOLKA AKCYJNA
28-02-2019,276.0,4.3,56.0,90.8,0.0,159.0,42.7,23.2,15.59,260.0,8.65,427.4,78.5,26.35,345.5,165.0,49.45,0.0,191.4,4.88,40.2,0.0,0.0,0.84,65.9,916.0,0.0,59.5,37.9,0.0,20.5,0.0,0.0,10.08,44.5,0.0,0.0,0.0
01-03-2019,285.0,4.28,55.6,93.5,0.0,159.0,42.0,23.4,15.15,254.0,9.03,430.4,79.0,26.7,340.0,166.4,49.0,0.0,192.6,4.99,40.0,0.0,0.0,0.84,66.2,920.0,0.0,60.55,38.4,0.0,21.1,0.0,0.0,9.97,44.48,0.0,0.0,0.0
04-03-2019,286.5,4.34,55.4,93.4,0.0,162.0,41.6,23.8,16.5,250.5,9.0,430.0,79.5,26.3,334.5,165.0,49.2,0.0,190.0,4.91,39.1,0.0,0.0,0.84,65.9,910.0,0.0,59.9,39.4,0.0,21.0,0.0,0.0,9.8,43.88,0.0,0.0,0.0
05-03-2019,286.0,4.3,55.4,93.98,0.0,161.0,41.5,23.2,19.0,245.5,8.91,433.2,84.7,26.3,335.0,163.0,49.85,0.0,190.0,4.85,38.6,0.0,0.0,0.83,66.0,910.0,0.0,59.0,40.6,0.0,21.8,0.0,0.0,9.84,44.2,0.0,0.0,0.0
06-03-2019,284.0,4.29,55.8,95.5,0.0,161.0,41.5,23.0,17.8,242.0,8.99,440.0,82.6,26.8,345.0,164.6,49.85,0.0,192.0,4.85,38.7,0.0,0.0,0.839,66.5,930.0,0.0,58.8,43.4,0.0,21.0,0.0,0.0,9.64,44.92,0.0,0.0,0.0
07-03-2019,280.5,4.24,55.8,94.9,0.0,160.0,41.3,22.8,16.9,236.0,8.9,434.0,80.2,26.65,344.0,163.0,49.25,0.0,192.0,4.85,39.95,0.0,0.0,0.84,67.1,930.0,0.0,58.45,45.1,0.0,21.4,0.0,0.0,9.35,44.9,0.0,0.0,0.0
08-03-2019,280.0,4.2,55.6,91.2,0.0,160.0,40.9,22.6,17.6,236.0,8.77,432.4,80.8,26.9,351.0,149.0,49.15,0.0,192.8,4.76,39.2,0.0,0.0,0.85,66.4,944.0,0.0,58.4,47.6,0.0,20.6,0.0,0.0,9.44,41.86,0.0,0.0,0.0
11-03-2019,279.0,4.23,55.6,92.0,0.0,160.0,41.35,22.8,19.8,236.5,8.86,430.6,80.8,25.8,349.5,148.0,48.5,0.0,192.6,4.79,39.2,0.0,0.0,0.85,67.5,952.0,0.0,58.5,45.65,0.0,20.5,0.0,0.0,9.37,41.7,0.0,0.0,0.0
12-03-2019,286.5,4.23,56.0,95.3,0.0,161.5,41.15,23.1,19.79,238.5,8.95,438.6,77.6,26.0,354.0,149.1,48.2,0.0,193.0,4.71,38.85,0.0,0.0,0.85,68.5,970.0,0.0,57.4,43.7,0.0,20.1,0.0,0.0,9.38,42.2,0.0,0.0,0.0
13-03-2019,287.0,4.23,58.0,95.95,0.0,167.0,42.0,23.1,18.0,240.0,9.1,436.8,78.3,26.0,353.0,167.4,49.2,0.0,192.4,4.65,38.8,0.0,0.0,0.85,68.3,972.0,0.0,57.4,44.6,0.0,20.6,0.0,0.0,9.1,44.22,0.0,0.0,0.0
14-03-2019,286.5,4.25,56.8,99.0,0.0,170.5,40.95,23.4,17.89,244.0,9.09,443.2,77.5,26.0,354.0,167.0,49.05,0.0,194.8,4.68,38.7,0.0,0.0,0.88,68.5,958.0,0.0,59.75,44.95,0.0,19.2,0.0,0.0,9.4,44.0,0.0,0.0,0.0
15-03-2019,289.5,4.35,57.0,98.64,0.0,168.0,42.25,23.0,19.0,247.0,9.25,449.0,79.3,27.15,360.0,163.8,49.5,0.0,195.6,4.91,39.85,0.0,0.0,0.95,69.4,956.0,0.0,58.4,45.0,0.0,19.9,0.0,0.0,9.77,46.34,0.0,0.0,0.0
18-03-2019,306.5,4.05,56.4,99.0,0.0,173.5,42.35,22.8,18.94,252.5,9.23,441.4,78.9,26.8,356.0,169.8,49.4,0.0,192.6,4.99,39.9,0.0,0.0,0.916,69.9,960.0,0.0,58.55,46.0,0.0,20.5,0.0,0.0,9.46,44.78,0.0,0.0,0.0
19-03-2019,313.5,4.1,57.0,101.0,0.0,175.0,42.5,23.0,18.9,259.0,9.31,449.2,77.2,26.85,351.5,174.3,50.7,0.0,194.2,4.87,39.75,0.0,0.0,0.88,68.6,934.0,0.0,58.25,46.9,0.0,20.9,0.0,0.0,9.38,44.04,0.0,0.0,0.0
20-03-2019,311.5,4.04,58.0,104.5,0.0,173.5,42.4,22.7,19.0,260.5,9.4,446.2,78.0,27.0,354.0,170.8,50.9,0.0,196.6,4.72,40.45,0.0,0.0,0.85,69.0,940.0,0.0,57.95,46.0,0.0,20.9,0.0,0.0,9.14,43.46,0.0,0.0,0.0
21-03-2019,310.0,4.1,59.4,104.0,0.0,172.0,47.0,23.1,18.8,263.0,9.37,449.0,77.2,27.0,348.5,163.0,52.0,0.0,195.0,4.8,40.1,0.0,0.0,0.852,68.8,952.0,0.0,55.5,45.85,0.0,20.5,0.0,0.0,9.4,43.38,0.0,0.0,0.0
22-03-2019,304.0,4.0,59.0,100.0,0.0,168.0,47.5,22.8,19.09,253.0,9.22,442.2,77.6,26.35,344.0,158.0,51.5,0.0,193.8,4.73,39.3,0.0,0.0,0.88,68.3,940.0,0.0,56.3,46.0,0.0,20.5,0.0,0.0,9.07,43.4,0.0,0.0,0.0
25-03-2019,298.0,4.1,59.0,97.89,0.0,170.0,46.2,22.6,18.8,244.0,8.98,438.0,78.0,27.7,340.5,150.4,50.5,0.0,192.6,4.69,39.2,0.0,0.0,0.87,67.6,954.0,0.0,55.2,46.1,0.0,20.3,0.0,0.0,8.75,42.2,0.0,0.0,0.0
26-03-2019,302.5,4.1,58.0,98.1,0.0,174.0,46.7,22.7,18.54,240.0,9.19,438.0,77.2,27.6,342.0,152.9,50.7,0.0,192.2,4.73,39.0,0.0,0.0,0.89,66.7,942.0,0.0,56.5,46.4,0.0,20.3,0.0,0.0,8.81,41.72,0.0,0.0,0.0
27-03-2019,313.0,4.02,58.8,100.5,0.0,174.0,47.0,22.8,18.6,251.0,9.26,432.0,74.2,27.05,339.0,155.2,50.0,0.0,192.6,4.74,38.6,0.0,0.0,0.877,67.1,956.0,0.0,54.4,44.9,0.0,20.2,0.0,0.0,8.93,42.16,0.0,0.0,0.0
28-03-2019,368.0,4.0,57.4,101.64,0.0,182.0,47.3,22.8,19.0,253.0,9.12,428.6,71.3,27.3,328.0,151.4,49.7,0.0,192.8,4.8,38.8,0.0,0.0,0.86,66.4,956.0,0.0,52.6,43.0,0.0,19.6,0.0,0.0,8.98,41.06,0.0,0.0,0.0
29-03-2019,397.0,4.04,58.8,102.0,0.0,180.5,46.8,22.9,19.0,255.0,8.94,425.2,71.0,27.55,322.5,152.7,49.2,0.0,192.2,4.66,39.0,0.0,0.0,0.842,67.5,948.0,0.0,53.65,42.0,0.0,20.2,0.0,0.0,8.75,41.2,0.0,0.0,0.0
01-04-2019,383.0,3.95,58.0,105.4,0.0,184.4,47.3,22.7,20.0,248.0,8.985,428.0,73.6,27.45,324.0,152.3,49.7,0.0,194.0,4.8,41.4,0.0,0.0,0.85,66.7,950.0,0.0,54.8,46.0,0.0,19.5,0.0,0.0,8.76,42.64,0.0,0.0,0.0
02-04-2019,393.0,3.98,59.6,112.0,0.0,187.6,47.15,22.9,19.6,249.0,9.25,427.6,75.6,30.35,344.0,155.2,50.6,0.0,193.2,4.87,42.0,0.0,0.0,0.84,66.9,950.0,0.0,53.5,51.0,0.0,19.5,0.0,0.0,8.71,43.2,0.0,0.0,0.0
03-04-2019,421.0,4.04,59.6,117.6,0.0,191.0,49.1,23.0,19.15,249.0,9.59,436.0,74.8,30.0,344.0,161.9,52.1,0.0,197.0,4.85,41.85,0.0,0.0,0.84,67.1,978.0,0.0,54.7,48.0,0.0,21.7,0.0,0.0,8.73,44.5,0.0,0.0,0.0
04-04-2019,399.0,4.03,59.8,113.4,0.0,188.0,48.9,23.7,18.9,252.0,9.56,438.0,75.5,30.0,348.5,160.3,52.8,0.0,194.8,4.86,41.6,0.0,0.0,0.838,67.2,980.0,0.0,53.0,48.0,0.0,20.9,0.0,0.0,8.6,43.1,0.0,0.0,0.0
05-04-2019,392.0,4.03,60.0,118.0,0.0,183.8,48.15,23.6,18.95,254.0,9.385,430.0,77.0,30.5,345.0,159.5,52.8,0.0,196.4,4.84,41.5,0.0,0.0,0.836,66.2,952.0,0.0,53.3,45.6,0.0,21.7,0.0,0.0,8.53,41.9,0.0,0.0,0.0
08-04-2019,393.0,4.0,59.2,119.0,0.0,189.4,48.15,23.9,18.9,256.0,9.5,431.0,78.5,31.0,343.0,158.6,52.8,0.0,193.8,4.83,41.9,0.0,0.0,0.82,66.1,926.0,0.0,51.0,45.6,0.0,21.7,0.0,0.0,8.64,42.0,0.0,0.0,0.0
09-04-2019,400.0,3.9,59.4,118.6,0.0,187.8,48.2,24.4,19.0,256.0,9.48,433.0,79.4,30.6,343.0,158.6,54.0,0.0,195.4,4.85,42.1,0.0,0.0,0.83,65.0,950.0,0.0,51.2,46.15,0.0,21.0,0.0,0.0,8.44,41.92,0.0,0.0,0.0
10-04-2019,384.0,3.88,59.4,117.0,0.0,184.8,49.0,24.8,19.0,254.0,9.5,444.0,79.0,29.9,350.5,160.7,53.9,0.0,194.6,4.91,42.05,0.0,0.0,0.816,65.4,954.0,0.0,52.6,46.2,0.0,22.6,0.0,0.0,8.37,41.5,0.0,0.0,0.0
11-04-2019,386.5,3.85,60.4,115.0,0.0,188.6,48.85,24.2,19.0,257.0,9.485,439.8,79.0,29.3,342.0,162.0,53.7,0.0,195.2,4.91,41.2,0.0,0.0,0.828,64.8,938.0,0.0,51.7,46.1,0.0,22.8,0.0,0.0,8.28,41.72,0.0,0.0,0.0
12-04-2019,386.5,3.88,60.0,115.8,0.0,190.8,47.85,24.8,18.9,251.0,9.49,435.0,82.4,29.35,340.0,162.6,53.6,0.0,196.0,4.86,41.45,0.0,0.0,0.84,64.2,924.0,0.0,51.6,45.6,0.0,22.7,0.0,0.0,8.16,42.0,0.0,0.0,0.0
15-04-2019,392.0,3.99,59.6,115.4,0.0,195.0,47.95,26.3,19.0,252.0,9.52,443.0,86.5,29.2,338.5,163.8,53.9,0.0,196.4,4.83,41.25,0.0,0.0,0.806,64.1,940.0,0.0,51.3,45.45,0.0,22.5,0.0,0.0,8.19,42.7,0.0,0.0,0.0
16-04-2019,383.5,4.0,60.0,112.6,0.0,195.0,46.8,26.7,15.85,250.0,9.57,445.0,84.5,29.7,335.0,168.8,54.4,0.0,197.0,4.83,41.65,0.0,0.0,0.8,64.8,940.0,0.0,51.9,44.6,0.0,23.0,0.0,0.0,8.35,41.8,0.0,0.0,0.0
17-04-2019,373.0,4.03,59.8,110.8,0.0,192.0,46.6,27.4,16.5,258.0,9.57,441.0,84.8,29.05,337.0,167.0,53.9,0.0,194.4,4.79,41.65,0.0,0.0,0.79,65.0,946.0,0.0,50.6,45.1,0.0,22.6,0.0,0.0,8.12,41.54,0.0,0.0,0.0
18-04-2019,374.0,4.03,58.8,114.6,0.0,194.8,45.7,27.3,16.1,258.0,9.55,442.0,84.5,28.8,339.5,166.4,53.8,0.0,194.6,4.73,41.65,0.0,0.0,0.798,65.1,934.0,0.0,49.4,44.0,0.0,22.2,0.0,0.0,8.13,41.08,0.0,0.0,0.0
23-04-2019,370.0,4.09,59.8,120.0,0.0,200.0,45.7,27.4,16.2,260.0,9.435,443.0,83.5,29.1,342.0,162.0,54.0,0.0,194.6,4.79,42.0,0.0,0.0,0.79,63.8,920.0,0.0,47.95,44.8,0.0,22.4,0.0,0.0,8.2,41.2,0.0,0.0,0.0
24-04-2019,369.0,3.99,58.2,119.6,0.0,195.2,46.0,27.7,16.2,262.0,9.51,442.2,81.3,29.4,339.0,161.4,53.6,0.0,195.4,4.835,41.5,0.0,0.0,0.8,63.5,920.0,0.0,48.0,44.3,0.0,22.0,0.0,0.0,8.0,40.0,0.0,0.0,0.0
25-04-2019,367.0,3.99,59.6,122.0,0.0,196.6,47.8,28.3,16.2,259.0,9.645,433.2,80.0,29.5,343.5,159.7,53.4,0.0,195.6,4.82,41.5,0.0,0.0,0.78,64.0,918.0,0.0,47.45,44.1,0.0,21.4,0.0,0.0,7.91,38.5,0.0,0.0,0.0
26-04-2019,380.5,3.85,59.2,126.6,0.0,195.2,46.6,28.4,16.2,267.0,9.735,442.2,77.5,29.8,349.0,170.9,53.4,0.0,194.4,4.81,41.85,0.0,0.0,0.77,62.9,912.0,0.0,48.0,41.5,0.0,21.6,0.0,0.0,7.84,41.74,0.0,0.0,0.0
29-04-2019,375.0,3.85,59.2,124.8,0.0,194.0,45.45,28.3,16.5,274.0,9.645,448.6,77.8,30.7,344.5,168.7,53.2,0.0,197.0,4.835,41.5,0.0,0.0,0.77,63.1,908.0,0.0,47.3,41.9,0.0,21.6,0.0,0.0,7.84,42.26,0.0,0.0,0.0
30-04-2019,371.5,3.85,60.0,124.0,0.0,194.0,44.6,28.5,15.8,276.0,9.645,443.0,78.5,31.0,346.0,173.5,53.0,0.0,193.0,4.84,41.6,0.0,0.0,0.79,62.2,692.0,0.0,47.85,42.5,0.0,21.4,0.0,0.0,7.65,41.4,0.0,0.0,0.0
02-05-2019,366.0,0.0,59.2,128.2,0.0,200.0,44.6,27.5,15.55,275.0,9.54,443.6,78.3,30.9,339.5,170.8,51.5,0.0,191.2,4.84,41.5,0.0,0.0,0.81,60.9,710.0,0.0,46.35,43.0,0.0,20.9,0.0,0.0,7.55,39.72,0.0,0.0,0.0
06-05-2019,371.0,3.9,57.8,127.2,0.0,199.0,44.5,28.0,15.6,274.0,9.58,446.4,78.0,30.0,337.0,174.8,51.0,0.0,192.0,4.78,41.4,0.0,0.0,0.838,58.6,688.0,0.0,44.4,42.15,0.0,20.5,0.0,0.0,7.46,38.2,0.0,0.0,0.0
07-05-2019,377.0,3.77,58.2,122.4,0.0,192.2,44.15,28.2,16.2,267.0,9.35,428.0,75.0,29.65,336.0,172.8,50.9,0.0,192.2,4.82,40.55,0.0,0.0,0.8,55.7,628.0,0.0,44.2,42.0,0.0,19.8,0.0,0.0,7.39,35.4,0.0,0.0,0.0
08-05-2019,388.0,3.78,57.6,131.0,0.0,189.6,44.3,27.5,16.1,260.0,9.14,415.4,73.0,30.25,343.0,168.0,50.0,0.0,195.0,4.82,40.2,0.0,0.0,0.822,52.8,590.0,0.0,44.85,41.8,0.0,19.85,0.0,0.0,7.45,35.92,0.0,0.0,0.0
09-05-2019,386.0,3.8,57.8,135.0,0.0,185.0,44.05,27.0,16.2,263.0,9.075,410.0,71.7,30.1,343.0,165.6,50.1,0.0,193.8,4.78,39.5,0.0,0.0,0.84,55.4,554.0,0.0,44.5,40.35,0.0,19.5,0.0,0.0,7.98,36.0,0.0,0.0,0.0
10-05-2019,389.0,3.81,58.4,136.0,0.0,191.0,43.5,27.0,16.2,263.0,9.055,407.4,71.5,30.55,342.0,169.5,50.6,0.0,194.2,4.75,39.2,0.0,0.0,0.86,57.2,570.0,0.0,45.0,39.5,0.0,20.0,0.0,0.0,8.0,36.7,0.0,0.0,0.0
13-05-2019,392.5,3.8,57.8,132.2,0.0,182.6,43.0,28.5,16.2,265.0,9.05,394.2,71.1,30.5,335.0,160.0,49.75,0.0,192.0,4.59,39.1,0.0,0.0,0.85,55.8,542.0,0.0,43.1,39.3,0.0,20.3,0.0,0.0,8.12,34.9,0.0,0.0,0.0
14-05-2019,392.0,0.0,58.0,134.0,0.0,184.6,42.9,26.9,16.2,265.0,8.82,389.6,72.0,30.5,344.0,161.0,51.5,0.0,190.0,4.73,38.1,0.0,0.0,0.83,54.1,520.0,0.0,42.8,38.0,0.0,19.55,0.0,0.0,8.25,34.2,0.0,0.0,0.0
15-05-2019,391.0,3.8,58.6,141.8,0.0,186.0,43.55,27.0,16.2,286.0,8.79,392.0,72.0,30.5,347.5,161.6,50.7,0.0,191.8,4.72,38.4,0.0,0.0,0.828,53.2,508.0,0.0,43.0,38.75,0.0,20.0,0.0,0.0,8.6,34.22,0.0,0.0,0.0
16-05-2019,392.0,3.8,58.8,146.6,0.0,184.0,43.3,27.6,16.0,281.0,8.56,383.6,73.1,30.4,350.0,161.0,50.5,0.0,194.0,4.665,37.8,0.0,0.0,0.82,52.3,516.0,0.0,43.5,39.8,0.0,19.85,0.0,0.0,8.5,34.08,0.0,0.0,0.0
17-05-2019,398.0,3.87,57.8,143.0,0.0,183.6,43.0,28.0,16.0,286.0,8.715,385.4,73.4,30.0,343.0,163.9,50.6,0.0,194.0,4.7,38.45,0.0,0.0,0.8,52.6,544.0,0.0,42.6,40.8,0.0,19.8,0.0,0.0,8.16,34.0,0.0,0.0,0.0
20-05-2019,399.0,3.8,56.0,130.4,0.0,177.6,44.7,27.9,16.0,276.0,8.735,382.8,73.1,29.7,340.0,161.4,50.0,0.0,192.2,4.67,39.3,0.0,0.0,0.82,52.4,532.0,0.0,42.0,40.2,0.0,19.8,0.0,0.0,8.08,34.84,0.0,0.0,0.0
21-05-2019,396.0,3.8,55.4,131.4,0.0,171.4,44.4,27.9,15.25,284.0,9.185,394.0,75.0,29.8,344.0,163.0,49.95,0.0,194.0,4.72,39.5,0.0,0.0,0.792,54.8,536.0,0.0,43.35,39.9,0.0,20.4,0.0,0.0,8.01,36.7,0.0,0.0,0.0
22-05-2019,387.5,3.69,56.2,131.0,0.0,172.0,43.6,28.4,15.05,282.0,9.25,405.8,77.2,29.7,347.0,165.0,49.0,0.0,193.6,4.79,39.2,0.0,0.0,0.73,55.0,580.0,0.0,43.75,39.5,0.0,20.3,0.0,0.0,8.22,37.8,0.0,0.0,0.0
23-05-2019,393.5,3.7,56.2,122.6,0.0,164.6,43.8,28.2,14.0,282.0,9.14,385.0,76.9,29.45,340.5,161.8,48.7,0.0,192.4,4.73,39.3,0.0,0.0,0.8,54.5,582.0,0.0,42.3,39.6,0.0,18.7,0.0,0.0,8.15,37.2,0.0,0.0,0.0
24-05-2019,402.0,3.7,56.0,128.6,0.0,169.0,43.1,27.8,14.4,283.0,9.2,390.4,75.5,29.4,339.0,160.0,48.45,0.0,192.2,4.73,39.75,0.0,0.0,0.83,54.9,586.0,0.0,43.35,40.25,0.0,19.0,0.0,0.0,8.14,38.6,0.0,0.0,0.0
27-05-2019,409.0,3.82,57.6,133.2,0.0,168.4,43.3,27.7,13.4,280.0,8.93,394.6,73.6,29.4,345.0,160.0,47.6,0.0,192.8,4.715,40.2,0.0,0.0,0.828,56.4,556.0,0.0,43.3,42.0,0.0,18.0,0.0,0.0,8.11,39.7,0.0,0.0,0.0
28-05-2019,406.0,3.79,57.8,133.0,0.0,168.0,42.5,27.9,13.0,284.0,9.105,399.8,75.9,29.6,347.5,161.1,47.0,0.0,190.4,4.96,39.5,0.0,0.0,0.82,54.5,536.0,0.0,46.05,42.85,0.0,18.5,0.0,0.0,8.2,40.8,0.0,0.0,0.0
29-05-2019,392.0,3.7,56.4,131.8,0.0,160.8,41.35,28.4,13.1,280.0,9.335,398.6,75.5,28.1,346.0,158.6,46.65,0.0,192.0,4.795,39.55,0.0,0.0,0.81,54.1,530.0,0.0,44.9,41.05,0.0,18.5,0.0,39.0,8.13,40.0,0.0,0.0,0.0
30-05-2019,395.0,3.85,56.8,135.0,0.0,180.8,42.2,28.2,13.8,278.0,9.5,405.6,75.1,29.2,345.5,161.1,46.65,0.0,189.6,4.755,40.0,0.0,0.0,0.798,54.3,524.0,0.0,44.2,41.0,0.0,18.2,0.0,38.35,8.5,40.0,0.0,0.0,0.0
31-05-2019,397.5,4.0,57.8,134.8,0.0,178.0,42.95,28.2,13.5,280.0,9.57,402.6,75.2,30.6,347.5,160.7,46.5,0.0,189.8,4.85,39.95,0.0,0.0,0.802,53.7,556.0,0.0,42.65,42.0,0.0,18.3,0.0,38.3,8.41,39.86,0.0,0.0,0.0
03-06-2019,393.0,3.95,58.0,133.0,0.0,169.6,42.6,28.0,14.55,280.0,9.535,401.0,73.5,30.2,336.5,164.8,47.0,0.0,190.0,4.86,39.6,0.0,0.0,0.838,54.0,556.0,0.0,42.65,42.05,0.0,17.7,0.0,38.4,8.3,39.94,0.0,0.0,0.0
04-06-2019,395.5,3.98,57.8,126.8,0.0,171.6,41.8,28.0,14.1,279.0,9.49,400.6,73.7,29.95,339.0,165.6,47.0,0.0,191.0,4.885,40.2,0.0,0.0,0.8,53.8,570.0,0.0,43.1,41.1,0.0,18.0,0.0,38.65,8.29,39.74,0.0,0.0,0.0
05-06-2019,395.0,0.0,57.4,125.6,0.0,178.0,42.0,28.0,14.6,280.0,9.51,403.0,73.9,29.65,340.5,171.0,47.0,0.0,191.6,4.83,40.4,0.0,0.0,0.8,53.1,570.0,0.0,42.0,40.2,0.0,22.5,0.0,38.0,8.3,39.74,0.0,0.0,0.0
06-06-2019,393.0,3.83,59.6,124.6,0.0,177.4,42.5,27.8,14.3,280.0,9.57,420.6,73.5,29.7,340.0,173.6,48.25,0.0,193.0,4.82,40.5,0.0,0.0,0.8,55.0,574.0,0.0,42.05,40.15,0.0,29.5,0.0,38.05,8.32,38.8,0.0,0.0,0.0
07-06-2019,397.0,3.85,59.0,130.2,0.0,188.0,44.5,27.3,14.6,280.0,9.6,426.6,74.4,29.8,346.5,172.4,49.35,0.0,196.0,4.885,40.4,0.0,0.0,0.798,55.6,582.0,0.0,42.4,41.2,0.0,26.0,0.0,38.0,8.41,40.0,0.0,0.0,0.0
10-06-2019,395.0,3.92,60.0,126.8,0.0,183.2,44.95,26.8,14.1,282.0,9.635,423.4,74.0,29.8,346.5,173.5,48.8,0.0,195.8,4.87,40.4,0.0,0.0,0.8,56.3,578.0,0.0,43.6,41.45,0.0,26.2,0.0,37.7,8.3,40.04,0.0,0.0,0.0
11-06-2019,394.0,3.93,60.0,127.0,0.0,182.0,43.3,26.8,13.75,291.0,9.585,424.2,74.6,29.9,345.0,184.0,49.4,0.0,196.6,4.84,40.3,0.0,0.0,1.06,55.3,574.0,0.0,44.0,41.5,0.0,26.1,0.0,37.6,8.39,40.06,0.0,0.0,0.0
12-06-2019,390.0,0.0,59.0,125.0,0.0,173.2,43.9,26.6,13.5,291.0,9.425,428.0,74.4,29.4,335.5,190.2,49.0,0.0,194.0,4.81,40.3,0.0,0.0,0.916,52.8,560.0,0.0,43.4,42.6,0.0,25.2,0.0,37.35,8.31,40.22,0.0,0.0,0.0
13-06-2019,390.0,3.9,62.0,124.0,0.0,178.6,44.75,26.7,13.55,291.0,9.425,436.4,74.9,29.5,336.5,187.0,49.4,0.0,203.0,4.95,40.3,0.0,0.0,0.94,52.6,578.0,0.0,42.6,44.0,0.0,26.7,0.0,38.1,8.27,41.0,0.0,0.0,0.0
14-06-2019,389.5,3.82,62.4,122.0,0.0,174.0,45.2,26.4,13.45,291.0,9.355,432.2,74.3,29.4,335.5,187.0,48.3,0.0,199.2,5.04,40.25,0.0,0.0,0.97,53.0,588.0,0.0,42.3,44.85,0.0,29.5,0.0,37.95,8.17,41.12,0.0,0.0,0.0
17-06-2019,390.0,3.77,62.2,119.0,0.0,175.0,44.45,26.3,12.2,290.0,9.2,420.0,73.9,29.0,335.0,189.6,47.9,0.0,194.6,5.05,41.15,0.0,0.0,0.97,52.4,580.0,0.0,42.5,45.75,0.0,28.9,0.0,37.7,8.18,41.5,0.0,0.0,0.0
18-06-2019,393.5,3.43,62.6,114.6,0.0,177.4,45.55,25.7,12.75,292.0,9.555,425.0,75.3,28.8,339.5,189.2,46.75,0.0,198.4,5.07,41.8,0.0,0.0,1.035,53.0,578.0,0.0,43.6,44.9,0.0,27.9,0.0,38.0,8.4,41.5,0.0,0.0,0.0
19-06-2019,393.5,3.63,62.0,115.6,0.0,173.8,43.3,25.9,13.0,291.0,9.665,425.8,75.2,28.25,332.5,187.0,47.3,0.0,198.2,4.92,41.6,0.0,0.0,1.0,53.5,584.0,0.0,42.4,44.0,0.0,28.9,0.0,38.55,8.22,40.4,0.0,0.0,0.0
21-06-2019,398.5,3.67,63.0,121.0,0.0,170.4,43.85,26.0,14.25,292.0,9.52,425.4,73.7,28.2,326.0,186.3,46.85,0.0,193.6,4.95,41.6,0.0,0.0,1.0,53.2,570.0,0.0,42.55,45.25,0.0,27.9,0.0,38.75,8.35,39.56,0.0,0.0,0.0
24-06-2019,401.0,3.6,62.8,127.0,0.0,174.4,43.3,26.3,13.7,294.0,9.65,429.2,73.7,28.9,327.5,190.3,47.25,0.0,200.0,5.09,42.1,0.0,0.0,1.035,52.9,576.0,0.0,42.75,45.1,0.0,28.8,0.0,37.8,8.53,40.06,0.0,0.0,0.0
25-06-2019,401.0,3.61,62.6,123.8,0.0,173.8,43.5,26.1,13.9,293.0,9.58,424.4,75.1,28.6,327.0,188.7,47.15,0.0,200.5,5.1,41.5,0.0,0.0,1.045,53.9,584.0,0.0,41.8,45.3,0.0,27.2,0.0,37.0,8.6,40.7,0.0,0.0,0.0
26-06-2019,393.0,3.49,62.6,123.4,0.0,171.6,42.0,26.5,13.9,293.0,9.635,425.4,75.4,30.0,333.0,189.0,48.55,0.0,202.5,5.12,41.5,0.0,0.0,1.01,54.5,618.0,0.0,40.8,45.0,0.0,28.8,0.0,36.9,9.16,39.9,0.0,0.0,0.0
27-06-2019,393.0,3.6,63.4,129.8,0.0,174.8,42.9,26.2,13.45,298.0,9.39,435.0,77.0,30.1,338.5,189.9,48.6,0.0,202.5,5.22,42.45,0.0,0.0,1.03,55.5,640.0,0.0,41.35,43.65,0.0,28.5,0.0,36.95,9.33,40.42,0.0,0.0,0.0
28-06-2019,397.0,3.72,62.8,132.0,0.0,175.0,43.45,26.4,13.1,297.0,9.36,430.0,79.0,30.4,338.0,183.0,48.3,0.0,202.0,5.25,42.95,0.0,0.0,1.03,53.7,634.0,0.0,41.75,43.8,0.0,35.2,0.0,36.3,9.34,41.9,0.0,0.0,0.0
